Date,HR,PGE,SCE,SDGE,VEA,CAISO
9/20/2024,9,11684.04,12540.19,2395.35,91.93,26711.51
9/20/2024,10,11138.33,13279.75,2170.57,123.86,26712.51
9/20/2024,11,10827.04,13159.81,2075.15,106.94,26168.94
9/20/2024,12,10519.74,12991.12,1953.39,119.39,25583.64
9/20/2024,13,10343.07,13284.35,1920.52,127.04,25674.98
9/20/2024,14,10472.88,13718.35,2005.10,149.12,26345.45
9/20/2024,15,10710.34,13189.42,2057.08,107.63,26064.48
9/20/2024,16,11291.77,13181.32,2046.70,70.23,26590.03
9/20/2024,17,12189.17,13104.36,2163.89,78.49,27535.92
9/20/2024,18,13187.41,12397.85,2318.16,64.60,27968.01
9/20/2024,19,13875.19,12268.12,2469.71,59.91,28672.93
9/20/2024,20,13709.64,12366.74,2515.05,60.73,28652.17
9/20/2024,21,13300.56,12286.55,2469.77,58.82,28115.71
9/20/2024,22,12818.65,12021.56,2436.41,55.90,27332.53
9/20/2024,23,12106.68,11605.31,2309.96,51.86,26073.81
9/20/2024,24,11361.05,11608.36,2156.23,49.04,25174.68
9/21/2024,1,10929.88,10611.16,2192.91,46.77,23780.71
9/21/2024,2,10421.29,10441.71,2080.72,44.26,22987.98
9/21/2024,3,10132.31,9928.95,1974.70,43.00,22078.96
9/21/2024,4,9895.07,9686.24,1947.62,42.22,21571.15
9/21/2024,5,9921.53,9572.77,1862.17,42.56,21399.02
9/21/2024,6,10256.44,9579.64,1877.09,44.44,21757.61
9/21/2024,7,10599.34,9775.75,1914.88,46.54,22336.51
9/21/2024,8,10517.15,10446.25,1999.14,68.63,23031.17
9/21/2024,9,10520.14,12212.83,2122.54,158.53,25014.04
9/21/2024,10,10376.81,13162.74,2210.01,158.04,25907.59
9/21/2024,11,9842.89,13014.18,2042.46,177.83,25077.35
9/21/2024,12,9513.52,12404.80,1884.28,179.48,23982.06
9/21/2024,13,9267.01,12249.31,1730.19,144.81,23391.32
9/21/2024,14,9474.76,12182.56,1457.97,101.77,23217.07
9/21/2024,15,10228.12,11856.98,1473.12,156.92,23715.15
9/21/2024,16,11053.83,12753.94,1825.44,88.09,25721.30
9/21/2024,17,11774.67,12785.19,2146.87,89.13,26795.85
9/21/2024,18,12965.54,12588.48,2319.52,127.07,28000.61
9/21/2024,19,13531.30,12510.32,2380.40,87.30,28509.32
9/21/2024,20,13442.79,12348.09,2467.67,80.54,28339.09
9/21/2024,21,13077.24,11962.12,2411.18,71.86,27522.39
9/21/2024,22,12494.59,11811.86,2410.37,64.88,26781.71
9/21/2024,23,11737.59,11281.77,2281.22,43.11,25342.90
9/21/2024,24,11058.22,10877.21,2147.76,53.56,24136.75
9/22/2024,1,10826.58,10612.85,2249.15,49.32,23737.91
9/22/2024,2,10458.14,10255.71,2130.51,46.48,22890.84
9/22/2024,3,10100.83,9626.69,2126.64,44.48,21898.64
9/22/2024,4,10063.00,9349.47,1927.02,43.59,21383.08
9/22/2024,5,9969.24,9254.88,2027.69,43.69,21295.50
9/22/2024,6,9998.59,9258.99,1959.66,45.03,21262.26
9/22/2024,7,10052.43,9403.24,1962.25,46.14,21464.06
9/22/2024,8,10187.57,10392.76,2116.85,71.30,22768.48
9/22/2024,9,10113.55,12553.23,2300.98,158.97,25126.73
9/22/2024,10,9722.79,14039.94,1937.76,166.94,25867.43
9/22/2024,11,9164.61,13796.66,1689.64,200.27,24851.18
9/22/2024,12,8775.44,13401.47,1526.75,205.57,23909.22
9/22/2024,13,8793.29,12696.66,1462.26,117.88,23070.09
9/22/2024,14,9279.19,11979.60,1581.53,78.57,22918.89
9/22/2024,15,10064.57,11836.01,1688.77,92.21,23681.56
9/22/2024,16,11281.96,12684.69,1953.16,94.12,26013.92
9/22/2024,17,12350.30,13319.37,2231.55,95.01,27996.23
9/22/2024,18,13394.86,13934.70,2544.61,96.35,29970.52
9/22/2024,19,14180.56,13785.50,2661.97,87.30,30715.34
9/22/2024,20,14057.41,13612.89,2728.47,80.54,30479.31
9/22/2024,21,13483.68,13088.60,2606.66,71.86,29250.80
9/22/2024,22,12737.36,12763.40,2535.38,64.88,28101.05
9/22/2024,23,11826.21,12111.75,2393.36,58.24,26389.55
9/22/2024,24,10940.96,11304.60,2221.50,52.38,24519.45
9/23/2024,1,10588.21,10808.30,2227.64,48.45,23672.61
9/23/2024,2,10146.71,10364.92,2116.54,45.98,22674.16
9/23/2024,3,9842.41,10172.66,2073.65,44.68,22133.39
9/23/2024,4,9651.22,9858.22,1975.36,43.65,21528.44
9/23/2024,5,9807.17,9832.80,1991.25,44.76,21675.98
9/23/2024,6,10245.35,10327.36,2075.67,47.85,22696.22
9/23/2024,7,11133.75,11146.96,2269.17,50.98,24600.86
9/23/2024,8,11889.21,12245.76,2477.03,70.17,26682.17
9/23/2024,9,11720.55,14699.23,2640.41,144.04,29204.22
9/23/2024,10,11771.04,15897.23,2516.93,173.06,30358.26
9/23/2024,11,11788.34,15789.46,2230.89,134.01,29942.71
9/23/2024,12,11903.09,15541.82,1831.22,131.96,29408.08
9/23/2024,13,12113.15,14906.27,1842.55,183.67,29045.63
9/23/2024,14,12975.73,14742.14,1866.87,141.84,29726.57
9/23/2024,15,13714.06,14886.08,2130.89,128.45,30859.48
9/23/2024,16,14835.06,16072.90,2392.53,132.29,33432.77
9/23/2024,17,15695.93,16496.83,2626.18,107.11,34926.04
9/23/2024,18,16752.83,16240.16,2792.13,102.64,35887.76
9/23/2024,19,17147.48,15854.25,2825.96,96.61,35924.31
9/23/2024,20,16582.27,15401.81,2811.34,88.77,34884.20
9/23/2024,21,15701.97,14696.50,2708.73,79.52,33186.71
9/23/2024,22,14743.84,14120.99,2629.89,70.45,31565.17
9/23/2024,23,13460.09,13028.89,2441.67,62.98,28993.62
9/23/2024,24,12440.45,12339.65,2308.45,56.73,27145.28
9/24/2024,1,11859.40,11565.26,2283.94,51.49,25760.08
9/24/2024,2,11324.18,11120.35,2189.44,49.00,24682.98
9/24/2024,3,10855.85,10784.62,2075.78,47.53,23763.78
9/24/2024,4,10588.82,10407.59,2022.83,46.26,23065.50
9/24/2024,5,10620.35,10546.72,2029.86,47.87,23244.80
9/24/2024,6,11084.81,10615.48,2113.95,50.71,23864.95
9/24/2024,7,11906.98,11367.42,2296.20,54.03,25624.62
9/24/2024,8,12485.81,12514.77,2473.95,69.53,27544.06
9/24/2024,9,12597.32,15021.64,2392.44,183.73,30195.13
9/24/2024,10,12494.31,15572.97,2297.40,203.81,30568.49
9/24/2024,11,12375.89,15309.67,2151.22,178.12,30014.91
9/24/2024,12,12830.89,14943.22,1949.14,184.43,29907.68
9/24/2024,13,13183.67,14774.19,1798.95,162.65,29919.46
9/24/2024,14,14026.98,14714.59,1773.39,119.64,30634.60
9/24/2024,15,14774.39,14922.62,1942.54,117.23,31756.78
9/24/2024,16,16062.09,15791.96,2199.49,105.67,34159.20
9/24/2024,17,16419.36,15999.23,2456.28,124.59,34999.46
9/24/2024,18,17176.41,15536.78,2705.13,107.14,35525.44
9/24/2024,19,17069.07,14770.06,2792.54,100.14,34731.82
9/24/2024,20,16391.37,14914.98,2793.27,91.12,34190.75
9/24/2024,21,15638.76,14188.22,2707.52,81.16,32615.67
9/24/2024,22,14589.48,13551.71,2625.74,72.17,30839.10
9/24/2024,23,13367.92,12657.51,2444.48,63.99,28533.89
9/24/2024,24,12273.39,11931.62,2247.83,57.75,26510.59
9/25/2024,1,11792.27,11132.45,2294.00,52.87,25271.58
9/25/2024,2,11378.52,10745.18,2186.87,49.47,24360.04
9/25/2024,3,10991.67,10304.55,2125.15,47.69,23469.06
9/25/2024,4,10714.86,10199.12,2057.62,46.55,23018.15
9/25/2024,5,10784.72,10209.37,2006.29,47.40,23047.77
9/25/2024,6,11197.87,10705.66,2094.46,50.34,24048.32
9/25/2024,7,12009.16,11259.99,2249.66,53.76,25572.56
9/25/2024,8,12606.24,12395.17,2396.93,70.79,27469.13
9/25/2024,9,12443.77,14595.39,2375.44,155.05,29569.65
9/25/2024,10,12614.46,16537.86,2455.38,203.94,31811.64
9/25/2024,11,12269.69,14579.26,2465.58,180.39,29494.93
9/25/2024,12,12118.15,13933.95,2093.01,212.47,28357.58
9/25/2024,13,11150.29,13782.07,2011.46,133.34,27077.16
9/25/2024,14,11320.94,14228.51,2075.56,118.57,27743.58
9/25/2024,15,11554.10,14453.07,1936.26,148.78,28092.21
9/25/2024,16,12350.71,14563.41,2115.12,118.12,29147.37
9/25/2024,17,13290.13,15275.91,2349.87,116.90,31032.80
9/25/2024,18,14061.25,14607.82,2537.54,105.57,31312.17
9/25/2024,19,14425.03,14264.86,2620.19,98.99,31409.07
9/25/2024,20,14256.54,14166.03,2647.16,90.96,31160.69
9/25/2024,21,13671.93,13628.52,2558.97,81.42,29940.84
9/25/2024,22,13034.13,13086.57,2451.19,73.40,28645.28
9/25/2024,23,12194.82,12278.64,2329.38,64.63,26867.47
9/25/2024,24,11315.26,11483.86,2166.35,58.09,25023.56
9/26/2024,1,10862.38,11058.50,2212.61,52.71,24186.21
9/26/2024,2,10355.45,10743.53,2105.35,49.69,23254.03
9/26/2024,3,10065.62,10226.08,2003.63,47.47,22342.80
9/26/2024,4,9890.44,9991.85,1942.24,47.04,21871.58
9/26/2024,5,9955.34,10074.75,1944.33,48.17,22022.59
9/26/2024,6,10487.23,10452.67,2020.66,50.28,23010.84
9/26/2024,7,11263.91,11111.45,2187.15,53.52,24616.03
9/26/2024,8,11990.44,11761.96,2386.56,71.92,26210.88
9/26/2024,9,11823.08,14006.77,2654.24,155.71,28639.79
9/26/2024,10,11410.85,15141.99,2551.14,191.15,29295.11
9/26/2024,11,10708.24,14823.77,2251.23,180.22,27963.46
9/26/2024,12,10247.61,14617.34,1702.07,187.26,26754.28
9/26/2024,13,9959.63,14664.81,1515.54,186.10,26326.08
9/26/2024,14,10215.66,14167.19,1611.14,121.02,26115.01
9/26/2024,15,10959.91,14319.04,1726.40,100.48,27105.84
9/26/2024,16,11672.01,14316.76,1886.41,113.82,27989.00
9/26/2024,17,12813.26,14721.11,2253.81,116.92,29905.09
9/26/2024,18,13967.95,14696.44,2521.54,107.17,31293.10
9/26/2024,19,14497.17,14364.69,2637.53,99.11,31598.50
9/26/2024,20,14344.25,14245.58,2660.08,90.05,31339.96
9/26/2024,21,13895.96,13607.59,2571.49,80.34,30155.39
9/26/2024,22,13244.93,13363.53,2470.74,71.88,29151.08
9/26/2024,23,12252.61,12416.53,2345.07,64.37,27078.59
9/26/2024,24,11415.34,11761.07,2174.14,58.02,25408.58
9/27/2024,1,11032.25,11271.72,2220.54,52.99,24577.51
9/27/2024,2,10451.49,10648.10,2152.61,49.41,23301.62
9/27/2024,3,10173.60,10088.94,2008.12,47.83,22318.49
9/27/2024,4,9888.07,10013.15,1986.50,46.64,21934.35
9/27/2024,5,9920.39,9932.60,1935.07,47.28,21835.35
9/27/2024,6,10343.01,10283.19,2009.26,49.73,22685.19
9/27/2024,7,11145.78,11055.43,2157.75,52.53,24411.49
9/27/2024,8,11680.27,11899.19,2386.66,66.24,26032.35
9/27/2024,9,11658.93,13904.23,2597.35,156.17,28316.67
9/27/2024,10,11391.42,15416.76,2610.96,191.00,29610.14
9/27/2024,11,11533.04,15181.68,2439.59,208.16,29362.46
9/27/2024,12,11330.57,14675.42,2010.29,185.20,28201.48
9/27/2024,13,11160.58,14369.88,1713.47,143.06,27386.99
9/27/2024,14,11325.04,14282.16,1665.78,126.81,27399.80
9/27/2024,15,12245.04,13765.59,1665.13,110.67,27786.43
9/27/2024,16,13311.02,14142.67,1832.95,110.90,29397.54
9/27/2024,17,14646.74,14748.42,2171.37,134.40,31700.93
9/27/2024,18,15618.34,14679.78,2465.66,110.79,32874.55
9/27/2024,19,15745.14,14156.62,2611.80,101.29,32614.85
9/27/2024,20,15176.79,13998.00,2615.49,90.43,31880.72
9/27/2024,21,14406.18,13400.92,2507.67,80.35,30395.12
9/27/2024,22,13648.26,13113.45,2447.36,71.96,29281.03
9/27/2024,23,12749.71,12307.08,2306.82,65.07,27428.69
9/27/2024,24,11754.37,11806.62,2188.81,58.61,25808.41
9/28/2024,1,11214.03,10914.33,2138.96,53.30,24320.63
9/28/2024,2,10582.36,10567.50,2028.47,49.68,23228.01
9/28/2024,3,10117.86,10033.16,1941.43,47.73,22140.18
9/28/2024,4,9772.58,9619.44,1893.58,45.78,21331.37
9/28/2024,5,9628.93,9632.27,1866.66,46.00,21173.85
9/28/2024,6,9718.87,9595.12,1879.92,47.24,21241.14
9/28/2024,7,10058.93,9844.81,1952.46,49.32,21905.52
9/28/2024,8,10333.57,10570.59,2109.41,64.97,23078.53
9/28/2024,9,10253.12,13029.12,2260.54,155.23,25698.01
9/28/2024,10,10061.48,14269.62,1912.52,188.93,26432.57
9/28/2024,11,9710.28,14459.24,1684.27,181.71,26035.50
9/28/2024,12,9429.96,13843.73,1610.12,208.55,25092.37
9/28/2024,13,9457.84,12934.30,1396.89,158.58,23947.62
9/28/2024,14,9761.26,12638.46,1400.35,128.13,23928.19
9/28/2024,15,10615.27,12385.13,1382.13,130.95,24513.47
9/28/2024,16,11333.94,12988.93,1643.78,134.41,26101.07
9/28/2024,17,12490.15,13380.13,1965.22,123.00,27958.49
9/28/2024,18,13470.92,13500.42,2283.03,109.75,29364.12
9/28/2024,19,13795.21,13299.89,2470.48,101.59,29667.18
9/28/2024,20,13444.32,13122.07,2481.70,92.31,29140.41
9/28/2024,21,12865.87,12727.18,2435.66,82.66,28111.36
9/28/2024,22,12333.64,12305.55,2366.92,74.21,27080.33
9/28/2024,23,11598.37,11557.87,2234.03,67.42,25457.69
9/28/2024,24,10895.92,11332.52,2112.73,60.25,24401.42
9/29/2024,1,10607.34,10696.07,2274.86,55.15,23633.41
9/29/2024,2,9980.67,10556.84,2110.10,51.60,22699.21
9/29/2024,3,9713.87,9983.99,1984.79,48.95,21731.60
9/29/2024,4,9379.18,9428.95,1891.43,47.03,20746.59
9/29/2024,5,9235.46,9253.65,1851.84,46.61,20387.56
9/29/2024,6,9333.31,9315.92,1843.18,47.34,20539.76
9/29/2024,7,9530.60,9331.74,1872.20,49.02,20783.56
9/29/2024,8,9744.68,9675.46,2016.59,64.39,21501.12
9/29/2024,9,9595.59,12049.16,2080.11,161.74,23886.60
9/29/2024,10,9505.38,12940.94,1825.92,191.45,24463.70
9/29/2024,11,9127.68,13494.18,1681.02,210.04,24512.93
9/29/2024,12,8471.79,13063.17,1304.00,196.86,23035.82
9/29/2024,13,8329.15,12224.87,1128.59,131.26,21813.88
9/29/2024,14,8359.70,12015.53,1200.00,123.71,21698.94
9/29/2024,15,9014.41,12091.59,1382.21,121.88,22610.10
9/29/2024,16,10008.89,12717.68,1712.78,129.27,24568.63
9/29/2024,17,11350.21,13099.49,2021.68,119.59,26590.97
9/29/2024,18,12679.51,13769.33,2356.26,103.49,28908.59
9/29/2024,19,13349.59,13529.39,2527.79,93.99,29500.76
9/29/2024,20,13289.22,13298.59,2556.03,84.60,29228.43
9/29/2024,21,12783.83,12784.68,2480.11,75.26,28123.88
9/29/2024,22,12178.02,12455.09,2388.60,67.50,27089.20
9/29/2024,23,11381.07,11817.17,2223.59,59.41,25481.24
9/29/2024,24,10547.72,10926.89,2081.33,53.70,23609.64
9/30/2024,1,10301.99,11043.47,2135.54,49.42,23530.41
9/30/2024,2,9749.71,10585.79,2077.55,47.04,22460.08
9/30/2024,3,9426.45,10204.85,2126.61,45.78,21803.68
9/30/2024,4,9418.34,9768.53,2009.25,45.02,21241.14
9/30/2024,5,9393.41,9719.19,1995.72,46.20,21154.51
9/30/2024,6,9953.45,10197.23,1979.02,48.91,22178.61
9/30/2024,7,10745.87,10892.74,2132.48,52.95,23824.04
9/30/2024,8,11413.75,11816.31,2244.31,66.92,25541.30
9/30/2024,9,11324.58,14309.53,2338.24,151.42,28123.77
9/30/2024,10,11459.58,15680.52,2130.80,184.89,29455.78
9/30/2024,11,11239.78,15656.09,1971.32,202.02,29069.22
9/30/2024,12,11042.53,15457.27,1820.31,215.97,28536.08
9/30/2024,13,11253.03,15044.11,1662.97,196.51,28156.61
9/30/2024,14,11452.43,14848.06,1661.67,125.49,28087.66
9/30/2024,15,12211.86,15159.57,1785.26,104.95,29261.63
9/30/2024,16,13393.82,16133.80,2059.77,117.99,31705.38
9/30/2024,17,14678.31,16555.55,2359.21,119.60,33712.67
9/30/2024,18,15774.39,16540.04,2630.50,112.71,35057.63
9/30/2024,19,16043.75,16015.91,2752.39,105.05,34917.10
9/30/2024,20,15515.92,15541.02,2754.98,95.91,33907.84
9/30/2024,21,14732.68,14887.19,2677.03,86.13,32383.04
9/30/2024,22,13909.82,14391.96,2552.19,76.80,30930.77
9/30/2024,23,12778.13,13314.26,2360.75,69.07,28522.20
9/30/2024,24,11809.30,12589.85,2235.98,61.69,26696.82
10/1/2024,1,11406.41,11796.27,2331.84,55.88,25590.39
10/1/2024,2,10838.45,11520.05,2310.83,52.24,24721.56
10/1/2024,3,10725.45,11089.88,2218.70,50.07,24084.11
10/1/2024,4,10593.76,10757.73,2128.35,49.16,23529.01
10/1/2024,5,10483.32,10530.48,2055.52,49.73,23119.04
10/1/2024,6,10650.53,10678.48,2095.95,52.44,23477.40
10/1/2024,7,11563.28,11509.48,2211.88,55.67,25340.32
10/1/2024,8,12517.89,12424.72,2297.36,65.87,27305.86
10/1/2024,9,12406.90,15279.65,2371.92,166.28,30224.75
10/1/2024,10,13119.87,16548.80,2153.57,207.93,32030.18
10/1/2024,11,12730.50,16924.07,2024.91,214.46,31893.95
10/1/2024,12,12522.61,16805.56,1855.86,203.71,31387.74
10/1/2024,13,12849.40,16233.53,1905.19,168.76,31156.88
10/1/2024,14,13453.03,16706.64,2048.26,136.02,32343.96
10/1/2024,15,14602.36,17241.97,2188.10,109.98,34142.41
10/1/2024,16,15940.83,17847.57,2475.76,116.99,36381.15
10/1/2024,17,17218.14,18160.59,2700.08,119.31,38198.12
10/1/2024,18,18177.15,17884.33,2905.80,116.16,39083.45
10/1/2024,19,18097.00,17151.51,2981.62,107.01,38337.14
10/1/2024,20,17435.18,16427.33,2940.50,97.00,36900.01
10/1/2024,21,16361.08,15576.70,2838.56,86.82,34863.17
10/1/2024,22,15425.15,14912.37,2707.69,77.74,33122.95
10/1/2024,23,14083.71,13766.09,2470.81,69.07,30389.68
10/1/2024,24,12948.12,12814.04,2402.95,61.61,28226.72
10/2/2024,1,12257.54,12022.60,2362.69,55.86,26698.69
10/2/2024,2,12163.81,11789.02,2286.21,52.44,26291.48
10/2/2024,3,11832.95,11197.31,2145.71,50.36,25226.33
10/2/2024,4,11499.34,11098.37,2109.34,48.78,24755.83
10/2/2024,5,11484.10,10991.05,2044.13,49.69,24568.96
10/2/2024,6,11458.56,10802.58,2065.70,51.95,24378.79
10/2/2024,7,12308.89,11437.68,2049.30,55.09,25850.97
10/2/2024,8,13011.02,12314.18,2253.14,67.23,27645.57
10/2/2024,9,13075.92,15035.25,2253.71,155.19,30520.07
10/2/2024,10,13153.20,16804.48,2231.50,206.96,32396.14
10/2/2024,11,13116.16,16782.29,1931.26,204.55,32034.26
10/2/2024,12,13350.27,16771.77,2019.74,215.88,32357.66
10/2/2024,13,13881.97,17061.60,1984.22,145.51,33073.29
10/2/2024,14,14893.73,17436.40,2116.80,142.91,34589.85
10/2/2024,15,16144.29,18016.08,2360.52,111.29,36632.18
10/2/2024,16,17546.33,18919.96,2616.12,115.35,39197.76
10/2/2024,17,18675.73,19130.45,2834.43,120.03,40760.64
10/2/2024,18,19357.21,18793.54,3025.98,112.83,41289.57
10/2/2024,19,19043.47,18087.76,3053.61,104.19,40289.03
10/2/2024,20,18160.86,17473.38,2960.78,93.76,38688.78
10/2/2024,21,17068.03,16428.45,2837.37,83.32,36417.16
10/2/2024,22,16000.25,15669.80,2723.72,74.37,34468.15
10/2/2024,23,14577.18,14516.61,2529.83,67.24,31690.87
10/2/2024,24,13290.68,13485.55,2368.30,60.43,29204.97
10/3/2024,1,12624.10,12512.13,2382.98,55.20,27574.41
10/3/2024,2,11896.76,11957.61,2237.96,51.52,26143.84
10/3/2024,3,11975.55,11302.64,2117.06,49.66,25444.92
10/3/2024,4,11696.47,10974.69,2037.39,48.59,24757.13
10/3/2024,5,11473.71,10859.80,2024.60,49.42,24407.53
10/3/2024,6,11753.26,10978.55,2119.76,52.13,24903.70
10/3/2024,7,12154.96,11635.66,2272.04,55.42,26118.08
10/3/2024,8,12921.78,12653.45,2366.98,66.53,28008.74
10/3/2024,9,13063.26,15625.74,2479.37,173.82,31342.19
10/3/2024,10,13153.88,17053.99,2402.99,206.80,32817.65
10/3/2024,11,13380.03,17146.05,2122.74,209.19,32858.01
10/3/2024,12,13483.81,17172.06,1861.89,205.97,32723.73
10/3/2024,13,14022.17,16511.06,1968.54,143.03,32644.81
10/3/2024,14,14766.92,16717.56,2227.34,121.77,33833.59
10/3/2024,15,16020.59,17562.19,2299.77,105.67,35988.21
10/3/2024,16,17302.67,18281.08,2498.03,112.35,38194.14
10/3/2024,17,18377.67,18578.77,2726.62,115.37,39798.44
10/3/2024,18,18944.37,17927.26,2914.97,111.96,39898.54
10/3/2024,19,18599.51,17119.16,2975.28,103.14,38797.09
10/3/2024,20,17664.42,16424.46,2935.18,92.61,37116.67
10/3/2024,21,16454.01,15609.52,2817.46,82.57,34963.56
10/3/2024,22,15367.13,14800.39,2701.10,74.45,32943.07
10/3/2024,23,14005.22,13859.89,2520.12,66.35,30451.59
10/3/2024,24,12818.17,13073.39,2361.08,59.15,28311.79
10/4/2024,1,12324.26,12119.33,2498.54,53.32,26995.46
10/4/2024,2,12394.09,11960.06,2281.56,49.90,26685.62
10/4/2024,3,12370.53,11388.75,2170.11,48.59,25977.98
10/4/2024,4,11694.33,11128.75,2283.68,47.39,25154.16
10/4/2024,5,11310.51,11098.37,2055.84,47.99,24512.71
10/4/2024,6,11340.60,11187.90,2118.83,50.34,24697.67
10/4/2024,7,11971.17,11731.57,2257.41,53.90,26014.05
10/4/2024,8,12840.91,12459.47,2354.98,65.02,27720.38
10/4/2024,9,13012.73,14233.79,2445.71,144.38,29836.60
10/4/2024,10,12797.71,16134.29,2542.53,202.32,31676.83
10/4/2024,11,12694.01,16843.94,2341.83,206.10,32085.88
10/4/2024,12,13258.92,17374.39,2303.76,178.85,33115.92
10/4/2024,13,13987.90,17311.94,2153.53,159.49,33612.85
10/4/2024,14,14178.82,17480.48,2209.79,115.20,33984.29
10/4/2024,15,14968.22,17682.16,2309.01,104.63,35064.01
10/4/2024,16,15951.38,17890.05,2392.06,110.76,36344.25
10/4/2024,17,16888.87,18049.53,2707.16,109.70,37755.26
10/4/2024,18,17299.58,17545.13,2788.83,104.77,37738.31
10/4/2024,19,16958.44,16633.19,2834.97,97.87,36524.47
10/4/2024,20,16208.12,16044.85,2782.28,87.90,35123.16
10/4/2024,21,15361.66,15169.79,2702.22,79.45,33313.12
10/4/2024,22,14568.64,14604.55,2611.44,72.52,31857.14
10/4/2024,23,13559.01,13739.85,2457.01,65.56,29821.43
10/4/2024,24,12611.21,13074.63,2322.20,59.09,28067.13
10/5/2024,1,12116.36,12040.22,2416.31,54.28,26627.16
10/5/2024,2,11680.99,11508.55,2201.18,51.61,25442.33
10/5/2024,3,11127.88,10888.33,2077.80,49.44,24143.46
10/5/2024,4,11074.86,10377.54,2013.29,48.30,23513.98
10/5/2024,5,10916.76,10274.83,1971.59,47.96,23211.15
10/5/2024,6,10786.57,10340.08,2006.07,48.82,23181.55
10/5/2024,7,10941.14,10588.24,2030.49,51.44,23611.31
10/5/2024,8,11213.43,11127.66,2084.38,64.51,24489.99
10/5/2024,9,11484.35,14547.43,2278.46,148.84,28459.09
10/5/2024,10,11773.36,15859.42,2252.87,202.07,30087.73
10/5/2024,11,11946.78,15821.81,2025.34,209.55,30003.49
10/5/2024,12,11421.21,15915.86,1581.06,216.72,29134.85
10/5/2024,13,12299.45,15653.86,1745.91,207.83,29907.05
10/5/2024,14,13213.41,15563.58,1837.43,136.82,30751.24
10/5/2024,15,14046.86,16012.58,2042.52,109.16,32211.13
10/5/2024,16,14994.45,16616.87,2334.60,113.16,34059.08
10/5/2024,17,16070.67,16941.79,2574.51,116.64,35703.61
10/5/2024,18,17105.54,16466.39,2775.76,107.62,36455.31
10/5/2024,19,17024.87,15733.29,2761.07,98.01,35617.23
10/5/2024,20,16297.82,15133.41,2712.06,87.49,34230.77
10/5/2024,21,15401.58,14204.71,2618.70,78.73,32303.72
10/5/2024,22,14548.25,13706.09,2538.75,70.49,30863.59
10/5/2024,23,13576.20,12979.93,2406.37,63.31,29025.81
10/5/2024,24,12534.74,12220.60,2252.21,58.34,27065.89
10/6/2024,1,11981.76,11455.42,2276.28,53.27,25766.73
10/6/2024,2,11484.97,10946.71,2169.69,49.44,24650.81
10/6/2024,3,11002.72,10358.27,2113.12,47.12,23521.23
10/6/2024,4,10628.18,10011.65,2033.01,45.87,22718.70
10/6/2024,5,10451.87,9834.81,1975.93,45.94,22308.55
10/6/2024,6,10524.31,9886.78,1947.30,46.91,22405.30
10/6/2024,7,10623.42,9976.69,2036.17,48.61,22684.89
10/6/2024,8,10815.00,10846.47,2131.14,63.08,23855.69
10/6/2024,9,11409.56,13940.72,2122.44,167.66,27640.39
10/6/2024,10,11266.61,15405.66,2037.61,199.17,28909.05
10/6/2024,11,11489.80,15284.36,1943.50,205.35,28923.02
10/6/2024,12,11845.19,15754.92,1620.96,212.76,29433.83
10/6/2024,13,12265.84,15178.11,1582.20,186.36,29212.52
10/6/2024,14,13009.60,14945.23,1744.04,112.42,29811.30
10/6/2024,15,13873.52,15443.03,1942.56,107.55,31366.67
10/6/2024,16,15245.60,16371.72,2315.84,113.64,34046.79
10/6/2024,17,16575.43,16915.29,2621.52,111.48,36223.72
10/6/2024,18,17547.73,16901.04,2840.72,108.01,37397.50
10/6/2024,19,17605.96,16136.51,2900.28,99.06,36741.80
10/6/2024,20,16950.07,15371.68,2823.13,88.89,35233.76
10/6/2024,21,16015.11,14575.71,2729.23,79.76,33399.80
10/6/2024,22,14984.07,13883.33,2590.55,71.53,31529.49
10/6/2024,23,13734.71,13167.81,2415.43,63.28,29381.22
10/6/2024,24,12624.39,12168.97,2265.85,57.27,27116.49
10/7/2024,1,12014.13,11698.09,2330.63,52.36,26095.21
10/7/2024,2,11617.00,11277.84,2270.61,49.12,25214.57
10/7/2024,3,11497.55,11231.38,2013.83,48.09,24790.84
10/7/2024,4,11233.43,10602.83,2087.21,46.98,23970.45
10/7/2024,5,11026.49,10348.06,2083.47,48.05,23506.07
10/7/2024,6,11303.39,10562.45,2056.84,51.50,23974.18
10/7/2024,7,12158.20,11235.23,2193.01,54.91,25641.36
10/7/2024,8,12947.16,12153.02,2250.82,62.22,27413.22
10/7/2024,9,13172.91,15352.20,2216.73,171.72,30913.56
10/7/2024,10,13932.49,17041.91,2336.14,203.00,33513.56
10/7/2024,11,13969.97,17123.75,2355.68,178.61,33628.01
10/7/2024,12,14232.48,17677.86,2068.10,172.48,34150.92
10/7/2024,13,14415.99,17477.96,1950.94,179.37,34024.27
10/7/2024,14,15155.96,17232.81,2047.52,117.09,34553.39
10/7/2024,15,16345.23,17344.74,2278.90,112.51,36081.37
10/7/2024,16,17329.63,17968.98,2635.69,134.74,38069.05
10/7/2024,17,18271.23,18288.59,3048.34,135.80,39743.96
10/7/2024,18,18977.73,17736.86,3165.38,110.63,39990.60
10/7/2024,19,18446.17,16838.44,3193.94,99.30,38577.85
10/7/2024,20,17835.10,16194.18,3038.45,90.64,37158.37
10/7/2024,21,16629.36,15246.51,2850.39,83.58,34809.84
10/7/2024,22,15387.55,14506.82,2685.61,76.59,32656.58
10/7/2024,23,14084.56,13508.46,2504.35,70.55,30167.92
